accuracy,loss,val_accuracy,val_loss
0.0906306654214859,4.427153587341309,0.16050000488758087,3.699572801589966
0.2552034556865692,3.2252743244171143,0.3022499978542328,2.9595534801483154
0.38446152210235596,2.5125932693481445,0.41200000047683716,2.429746150970459
0.4892805814743042,2.015136957168579,0.46424999833106995,2.1837546825408936
0.5639727711677551,1.6489620208740234,0.48649999499320984,2.0372681617736816
0.6332270503044128,1.3394486904144287,0.5227500200271606,1.9545533657073975
0.7053565979003906,1.050874948501587,0.5289999842643738,1.911244511604309
0.7689230442047119,0.8113719820976257,0.5450000166893005,1.917693018913269
0.8374898433685303,0.5649617314338684,0.543749988079071,2.002739906311035
0.8946183919906616,0.37652722001075745,0.5357499718666077,2.103116273880005
0.9306831955909729,0.2530556321144104,0.5462499856948853,2.1772618293762207
0.9502468705177307,0.18883563578128815,0.550000011920929,2.2034573554992676
0.9570598006248474,0.1601243019104004,0.546999990940094,2.3417930603027344
0.9643102884292603,0.13552579283714294,0.5432500243186951,2.456001043319702
0.9664353728294373,0.12120455503463745,0.5529999732971191,2.4801735877990723
0.9604350328445435,0.13609960675239563,0.5527499914169312,2.4938273429870605
0.9632477164268494,0.12381002306938171,0.5504999756813049,2.5710184574127197
0.9687480330467224,0.11031732708215714,0.5494999885559082,2.602809429168701
0.9721857905387878,0.09439565986394882,0.5460000038146973,2.6864726543426514
0.9743734002113342,0.0891091525554657,0.5457500219345093,2.758746862411499
0.9790611863136292,0.07319345325231552,0.5522500276565552,2.763535261154175
0.9626226425170898,0.1253788322210312,0.5457500219345093,2.9031002521514893
0.954997181892395,0.1396160125732422,0.5432500243186951,2.933763027191162
0.9793112277984619,0.0742841437458992,0.5632500052452087,2.8489584922790527
0.9854990839958191,0.05170197784900665,0.562250018119812,2.923806667327881
0.982936441898346,0.056139059364795685,0.5647500157356262,2.8971588611602783
0.9839364886283875,0.05601812154054642,0.5490000247955322,3.0253710746765137
0.9778736233711243,0.07485611736774445,0.5364999771118164,3.1712615489959717
0.9733108282089233,0.08840160816907883,0.574999988079071,2.9591481685638428
0.9778736233711243,0.0721074640750885,0.5619999766349792,3.078831434249878
0.9835614562034607,0.05452139303088188,0.5632500052452087,3.0720019340515137
0.9886868000030518,0.041382938623428345,0.5757499933242798,3.0212690830230713
0.9853740930557251,0.053008247166872025,0.5402500033378601,3.3076512813568115
0.9706231355667114,0.09707359969615936,0.559249997138977,3.1653547286987305
0.9762485027313232,0.0736987367272377,0.5497499704360962,3.303685188293457
0.9863741397857666,0.046362295746803284,0.546999990940094,3.336012363433838
0.9856866002082825,0.048239320516586304,0.5702499747276306,3.1804380416870117
0.9905619025230408,0.03223240748047829,0.5619999766349792,3.283123731613159
0.9877492189407349,0.045827291905879974,0.565500020980835,3.273935079574585
0.9812488555908203,0.06321677565574646,0.5605000257492065,3.284062147140503
0.9834364652633667,0.05672113969922066,0.5582500100135803,3.297157049179077
0.984686553478241,0.049870796501636505,0.5562499761581421,3.3280444145202637
0.9873741865158081,0.04064631462097168,0.5634999871253967,3.3556082248687744
0.9835614562034607,0.05287750065326691,0.5417500138282776,3.469101667404175
0.9897493720054626,0.035435110330581665,0.5637500286102295,3.422976493835449
0.9850615859031677,0.04832421988248825,0.5609999895095825,3.421454668045044
0.9869366884231567,0.048166316002607346,0.5490000247955322,3.5898282527923584
0.9873741865158081,0.040152404457330704,0.5684999823570251,3.417449951171875
0.9918745160102844,0.028693724423646927,0.5662500262260437,3.449906826019287
0.9926870465278625,0.023760000243782997,0.5690000057220459,3.4880425930023193
