accuracy,loss,val_accuracy,val_loss
0.06512907147407532,4.761945724487305,0.13199999928474426,3.909432888031006
0.21132570505142212,3.480494260787964,0.27300000190734863,3.135162830352783
0.366272896528244,2.6426198482513428,0.4099999964237213,2.47922420501709
0.49484342336654663,2.0038747787475586,0.46674999594688416,2.2200286388397217
0.6012876033782959,1.5157833099365234,0.4884999990463257,2.1392438411712646
0.6920432448387146,1.1110893487930298,0.5042499899864197,2.1141676902770996
0.7979874014854431,0.7130639553070068,0.5327500104904175,2.0537753105163574
0.8870554566383362,0.39927536249160767,0.5482500195503235,2.055650472640991
0.9364335536956787,0.2343350201845169,0.5552499890327454,2.1133334636688232
0.9634352326393127,0.14388322830200195,0.5447499752044678,2.189704418182373
0.9769360423088074,0.09996816515922546,0.5435000061988831,2.3532795906066895
0.9738733768463135,0.10284648835659027,0.5450000166893005,2.3188421726226807
0.9667479395866394,0.12162009626626968,0.5379999876022339,2.439624309539795
0.9492468237876892,0.17714911699295044,0.5327500104904175,2.524754285812378
0.9574348330497742,0.14534404873847961,0.5357499718666077,2.6158721446990967
0.9713732004165649,0.09755904972553253,0.5497499704360962,2.5009796619415283
0.9833739399909973,0.062447719275951385,0.5537499785423279,2.5283560752868652
0.9839990139007568,0.0593227855861187,0.5372499823570251,2.766812801361084
0.97312331199646,0.09339286386966705,0.5427500009536743,2.7186026573181152
0.9792487025260925,0.07603224366903305,0.5347499847412109,2.877826690673828
0.9677479863166809,0.10744857788085938,0.5485000014305115,2.689267158508301
0.9689355492591858,0.09925857931375504,0.5460000038146973,2.76590895652771
0.9811863303184509,0.06366301327943802,0.5525000095367432,2.7213528156280518
0.9841865301132202,0.05296492949128151,0.5577499866485596,2.712543487548828
0.9850615859031677,0.054734714329242706,0.5364999771118164,2.8845229148864746
0.9789361953735352,0.06862770766019821,0.5372499823570251,2.9116933345794678
0.981998860836029,0.06200011074542999,0.5494999885559082,2.9069149494171143
0.980248749256134,0.06576108932495117,0.5385000109672546,2.959442377090454
0.9873117208480835,0.04424678161740303,0.565750002861023,2.8322501182556152
0.9924995303153992,0.02897878922522068,0.5807499885559082,2.7145419120788574
0.9876242280006409,0.042608506977558136,0.5640000104904175,2.8355071544647217
0.9826239347457886,0.05803558602929115,0.5544999837875366,2.921597957611084
0.9726232886314392,0.08613641560077667,0.5429999828338623,3.005716562271118
0.9769360423088074,0.07706211507320404,0.5580000281333923,2.9583423137664795
0.9928745627403259,0.02603725530207157,0.5709999799728394,2.8074567317962646
0.9978748559951782,0.010275901295244694,0.5864999890327454,2.7629880905151367
0.9980623722076416,0.007477471139281988,0.5792499780654907,2.750095844268799
0.9940621256828308,0.020933212712407112,0.5525000095367432,2.9742324352264404
0.965060293674469,0.1179022341966629,0.531000018119812,3.165590763092041
0.9703731536865234,0.09713964909315109,0.5587499737739563,2.962895393371582
0.9914369583129883,0.03040573187172413,0.5609999895095825,2.934238910675049
0.9956872463226318,0.015932828187942505,0.5767499804496765,2.7465522289276123
0.9977498650550842,0.009909993037581444,0.5877500176429749,2.687595844268799
0.9994999766349792,0.0034411700908094645,0.5917500257492065,2.7120978832244873
0.9998124837875366,0.0018840035190805793,0.5922499895095825,2.6686031818389893
1.0,0.0003819563426077366,0.6067500114440918,2.6397604942321777
1.0,0.00022557236661668867,0.6042500138282776,2.662799119949341
1.0,0.00016689322364982218,0.6039999723434448,2.6740198135375977
1.0,0.000145202677231282,0.6057500243186951,2.645359992980957
1.0,0.0001260258286492899,0.6100000143051147,2.6556262969970703
