accuracy,loss,val_accuracy,val_loss
0.004062754102051258,6.918083190917969,0.0035000001080334187,5.549168586730957
0.004062754102051258,5.523034572601318,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.0043127695098519325,5.521473407745361,0.003000000026077032,5.521457195281982
0.004250265657901764,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004062754102051258,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004000249784439802,5.521473407745361,0.003000000026077032,5.521457195281982
0.004250265657901764,5.521473407745361,0.003000000026077032,5.521457195281982
0.0043127695098519325,5.521473407745361,0.003000000026077032,5.521457195281982
0.004062754102051258,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004000249784439802,5.521473407745361,0.003000000026077032,5.521457195281982
0.0039377459324896336,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004250265657901764,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.0043127695098519325,5.521473407745361,0.003000000026077032,5.521457195281982
0.004250265657901764,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004125257954001427,5.521473407745361,0.003000000026077032,5.521457195281982
0.004062754102051258,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
0.004187761805951595,5.521473407745361,0.003000000026077032,5.521457195281982
